"Num_Acc";"catr";"voie";"v1";"v2";"circ";"nbv";"vosp";"prof";"pr";"pr1";"plan";"lartpc";"larrout";"surf";"infra";"situ";"vma"
"201900000451";"3";"933";"0";"";"1";"3";"0";"1";"0";"0";"1";"";"";"2";"0";"1";"50"
"201900000452";"4";"BUISSON (AV. SUZANNE)";"0";"";" -1";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"30"
"201900000453";"3";"986";"0";"";"2";"4";"0";"1";"0";"1";"1";"";"";"1";"0";"4";"50"
"201900000454";"3";"933";"0";"";" -1";"4";"0";"1";"0";"0";"1";"";"";"1";"4";"1";"50"
"201900000455";"3";"932";"0";"";"3";"4";"3";"1";"2";"578";"1";"";"";"1";"0";"1";"50"
"201900000456";"3";"932";"0";"";"2";"6";"2";"1";"0";"0";"1";"";"";"1";"0";"1";"10"
"201900000457";"3";"41";"0";"";"2";"2";"0";"1";"8";"147";"1";"";"";"1";"0";"1";"50"
"201900000458";"9";"DE LA REPUBLIQUE (AVENUE)";"0";"";"2";"3";"0";"1";"1";"258";"1";"";"";"2";"0";"1";"50"
"201900000459";"9";"""REPUBLIQUE (AVENUE DE LA """"COTE PAIRS""""";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"2";"0";"1";"50"
"201900000460";"3";"932";"0";"";"3";"4";"0";"1";"1";"123";"1";"";"";"1";"0";"1";"50"
"201900000461";"3";"932";"0";"";"1";"3";"0";"1";"0";"0";"3";"";"";"1";"9";"1";"50"
"201900000462";"4";"QUATORZE JUILLET (AVENUE DU)";"0";"";"2";"2";"0";"1";"1";"0";"1";"";"";"1";"0";"2";"50"
"201900000463";"3";"401";"0";"";"1";"1";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000464";"3";"44";"0";"";" -1";"0";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000465";"4";"RHIN DANUBE ( AVENUE )";"0";"";"1";"0";"0";"2";"1";"233";"3";"";"";"1";"5";"1";"50"
"201900000466";"4";"RAYMOND TEISSERE (RUE)";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000467";"9";"LITTORAL (CHEMIN DU)";"0";"";" -1";"0";"0";"1";"0";"0";"1";"";"";"1";"9";"6";"50"
"201900000468";"4";"SALVATORE ALLENDE (BOULEVARD)";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000469";"4";"MICHELET (BOULEVARD)";"0";"";"2";"6";"3";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000470";"3";"908";"0";"";"2";"2";"0";"1";"0";"0";"2";"";"";"3";"9";"2";"50"
"201900000471";"2";"113";"0";"";"3";"2";"0";"1";"73";"0";"1";"";"";"1";"0";"1";"110"
"201900000472";"3";"943";"0";"";"2";"2";"0";"1";"0";"630";"1";"";"";"1";"0";"1";"50"
"201900000473";"4";"BD PERIPHERIQUE EXTERIEUR";"0";"";"1";"4";"0";"2";"16";"700";"1";"";"";"1";"0";"1";"70"
"201900000474";"4";"COURS DE VINCENNES";"0";"";" -1";"2";"0";"1";"109";"0";"1";"";"";"1";"0";"1";"50"
"201900000475";"4";"RUE DE GUEBRIANT";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000476";"4";"BOULEVARD DE CHARONNE";"0";"";"2";"4";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000477";"4";"ROUTE DES PETITS PONTS";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"8";"0";"1";"50"
"201900000478";"4";"RUE MARX DORMOY";"0";"";"2";"4";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000479";"4";"BOULEVARD DU BOIS LE PRETRE";"0";"";"1";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000480";"4";"RUE OLIVIER DE SERRES";"0";"";"1";"1";"0";"2";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000481";"4";"RUE DE VAUGIRARD";"0";"";"1";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000482";"4";"AVENUE D ITALIE";"0";"";"2";"4";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000483";"4";"PLACE SAINT AUGUSTIN";"0";"";"2";"4";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000484";"4";"RUE MORNAY";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"5";"1";"50"
"201900000485";"4";"BOULEVARD BEAUMARCHAIS";"0";"";"2";"5";"3";"1";"0";"0";"1";"";"";"1";" -1";"6";"50"
"201900000486";"2";"6";"0";"";"2";"4";"0";"1";"0";"0";"1";"";"";"1";"5";"1";"50"
"201900000487";"3";"4";"0";"";"2";"4";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000488";"4";"CHAPIT RE ( RUE DU)";"0";"";"3";"4";"0";"1";"49";"7";"1";"";"";"1";"0";"1";"50"
"201900000489";"3";"14";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000490";"4";"MICHELET(AV):N°1AU 103";"0";"";"3";"1";"0";"1";"0";"0";"1";"";"";"2";"0";"1";"50"
"201900000491";"9";"RIMET JULES";"0";"";"2";"1";"3";"1";"0";"1";"1";"";"";"1";"6";"1";"5"
"201900000492";"4";"NEUILLY (RUE DE)";"0";"";"2";"2";"0";"1";"102";"0";"1";"";"";"1";"0";"1";"50"
"201900000493";"4";"DOCTEUR SUREAU";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"2";"0";"1";"50"
"201900000494";"4";"REPUBLIQUE RUE DE LA";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"30"
"201900000495";"3";"114";"0";"";"2";"2";"0";"2";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000496";"3";"933";"0";"";"1";"1";"0";"1";"1";"0";"1";"";"";"1";"0";"1";"20"
"201900000497";"3";"407";"0";"";"2";"2";"0";"2";"0";"0";"1";"";"";"2";"0";"1";"50"
"201900000498";"3";"907";"0";"";"3";"3";"0";"2";"0";"0";"1";"";"";"1";"9";"1";"50"
"201900000499";"4";"CAZES";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"5";"1";"50"
"201900000500";"4";"CHATEAU (RUE DU)";"0";"";"2";"3";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000501";"4";"PICASSO PABLO AVENUE";"0";"";"2";"2";"0";"1";"0";"0";"3";"";"";"1";"0";"1";"50"
"201900000502";"3";"920";"0";"";"2";"8";"0";"1";"0";"1";"1";"";"";"2";"0";"1";"50"
"201900000503";"3";"906";"0";"";"2";"4";"3";"4";"0";"0";"1";"";"";"2";"0";"1";"50"
"201900000504";"4";"BELGRAND (RUE)";"0";"";"1";"1";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000505";"3";"17";"0";"";"3";" -1";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000506";"4";"PRINCIPALE DU PORT (ROUTE) (1/17)";"0";"";"3";"4";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000507";"5";"MISSION MARCHAND (COTE PAIR)";"0";"";"2";"1";"0";"2";"0";"0";"2";"";"";"1";"6";"1";"50"
"201900000508";"4";"VIEUX PONT DE SEVRES (RUE DU) 100/170 -";"0";"";"1";"1";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"30"
"201900000509";"3";"331";"";"";"2";"2";"0";"1";"5";"0";"1";"";"";"1";"0";"1";"80"
"201900000510";"3";"4";"0";"";"2";"1";"0";"1";"(1)";"(1)";"1";"";"";"2";"0";"1";"80"
"201900000511";"3";"39";"0";"D";"2";"2";"0";"1";"15";"300";"1";"";"";"2";"0";"1";"80"
"201900000512";"2";"12";"0";"";"3";"4";"0";"1";"50";"975";"1";"";"";"2";"0";"1";"110"
"201900000513";"3";"77";"0";"";"2";"2";"0";"1";"(1)";"(1)";"1";"";"";"1";"0";"3";"80"
"201900000514";"3";"135";"0";"D";"2";"2";"0";"1";"15";"600";"1";"";"";"1";"0";"1";"80"
"201900000515";"4";"";"0";"";"2";"2";"0";"2";"(1)";"(1)";"1";"";"";"1";"0";"1";"50"
"201900000516";"3";"3";"0";"";"2";"2";"0";"1";"98";"0";"1";"";"";"1";"0";"1";"70"
"201900000517";"3";"111";"";"";"2";"2";"0";"1";"1";"300";"1";"";"";"2";"0";"1";"50"
"201900000518";"3";"30";"0";"D";"2";"2";"0";"1";"5";"301";"1";"";"";"1";"0";"1";"80"
"201900000519";"2";"124";"";"";"2";"2";"0";"2";"25";"300";"1";"";"";"2";"0";"3";"80"
"201900000520";"4";"";"";"";"2";"2";"0";"2";"(1)";"(1)";"1";"";"";"1";"0";"1";"50"
"201900000521";"3";"120";"0";"";"2";"2";"0";"3";"(1)";"(1)";"1";"";"";"2";"0";"1";"50"
"201900000522";"3";"916";"";"";"2";"2";"0";"1";"19";"100";"1";"";"";"2";"0";"1";"50"
"201900000523";"4";"";"";"";"2";"2";"0";"1";"(1)";"(1)";"2";"";"";"1";"0";"1";"70"
"201900000524";"3";"678";"";"";"2";"2";"0";"1";"27";"60";"3";"";"";"1";"0";"1";"80"
"201900000525";"3";"518";"0";"D";"2";"2";"0";"1";"73";"100";"1";"";"";"1";"0";"1";"30"
"201900000526";"4";"";"";"";"2";"2";"0";"2";"(1)";"(1)";"4";"";"";"1";"0";"1";"50"
"201900000527";"3";"998";"0";"";"2";"2";"0";"2";"20";"289";"3";"";"";"2";"0";"3";"80"
"201900000528";"4";"";"0";"";"2";"2";"0";"1";"(1)";"(1)";"1";"";"";"1";"0";"1";"50"
"201900000529";"3";"9";"0";"D";"2";"2";"0";"1";"31";"530";"3";"";"";"1";"0";"3";"80"
"201900000530";"3";"2";"0";"";"2";"2";"0";"1";"(1)";"(1)";"1";"";"";"1";"0";"1";"80"
"201900000531";"3";"981";"";"";"2";"2";"0";"3";"6";"600";"1";"";"";"1";"0";"1";"80"
"201900000532";"3";"978";"";"A";"2";"2";"0";"1";"(1)";"(1)";"1";"";"";"1";"9";"1";"50"
"201900000533";"3";"10";"0";"F";"1";"1";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"30"
"201900000534";"3";"27";"";"";"2";"2";"0";"1";"(1)";"(1)";"1";"";"";"1";"0";"1";"50"
"201900000535";"3";"88";"";"";"2";"2";"0";"2";"(1)";"(1)";"3";"";"";"1";"2";"8";"80"
"201900000536";"3";"1017";"0";"";"2";"2";"0";"1";"16";"300";"1";"";"";"1";"0";"1";"80"
"201900000537";"3";"920";"0";"";"2";"2";"0";"1";"39";"115";"1";"";"";"2";"1";"1";"80"
"201900000538";"3";"111";"0";"";"2";"2";"0";"2";"1";"300";"3";"";"";"1";"0";"1";"80"
"201900000539";"3";"4";"";"";"2";"2";"0";"1";"57";"100";"1";"";"";"1";"0";"1";"80"
"201900000540";"3";"675";"";"";"2";"2";"0";"1";"6";"600";"2";"";"";"1";"0";"3";"50"
"201900000541";"3";"997";"0";"";"2";"2";"0";"1";"28";"131";"1";"";"";"1";"0";"1";"80"
"201900000542";"3";"41";"";"";"2";"2";"0";"3";"12";"500";"1";"";"";"2";"0";"3";"80"
"201900000543";"4";"5";"0";"";"2";"2";"0";"1";"(1)";"(1)";"1";"";"";"2";"0";"1";"80"
"201900000544";"2";"113";"";"";"2";"2";"0";"1";"35";"500";"1";"";"";"1";"0";"1";"70"
"201900000545";"3";"82";"";"";"2";"2";"0";"1";"52";"100";"1";"";"";"1";"9";"1";"30"
"201900000546";"4";"PARETTE (PLACE DE LA)";"0";"";"2";"2";"0";"2";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000547";"4";"JOSEPH AIGUIER (CHEMIN)";"0";"";"3";"2";"0";"2";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000548";"4";"PALUDS (AVENUE DES)";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000549";"4";"FERROUL (BOULEVARD DU DOCTEUR)";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000550";"3";"610";"0";"";"2";"2";"0";"1";"6";"800";"1";"";"";"1";"0";"1";"90"
"201900000551";"3";"96";"0";"";"3";"4";"0";"1";"0";"400";"1";"";"";"2";"0";"1";"90"
"201900000552";"7";"(6098)    ANGLAIS (DU N° 45 AU N° 112)";"0";"";"1";"3";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000553";"4";"CIMIEZ (BD) A PARTIR DU 16-17";"0";"";"2";"4";"0";"2";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000554";"2";"85";"0";"";"2";"2";"0";"1";"44";"468";"1";"";"";"1";"0";"1";"50"
"201900000555";"3";"2009";"0";"";"2";"2";"0";"1";"1";"484";"1";"";"";"1";"0";"1";"50"
"201900000556";"4";"BD PERIPHERIQUE EXTERIEUR";"0";"";"1";"4";"0";"1";"33";"100";"1";"";"";"1";"0";"1";"70"
"201900000557";"4";"RUE DE DIJON";"0";"";"2";"4";"0";"1";"5";"0";"1";"";"";"1";"0";"1";"30"
"201900000558";"4";"BOULEVARD SAINT MARCEL";"0";"";"2";"4";" -1";"1";"0";"0";"1";"";"";"1";"0";"1";"30"
"201900000559";"4";"BOULEVARD SAINT MICHEL";"0";"";"2";"3";"0";"1";"0";"0";"1";"";"";"2";"0";"1";"50"
"201900000560";"4";"AVENUE DE VILLIERS";"0";"";"2";"2";"0";"1";"126";"0";"1";"";"";"1";"0";"1";"50"
"201900000561";"4";"BOULEVARD DE COURCELLES";"0";"";"2";"3";"0";"1";"70";"0";"1";"";"";"1";"0";"1";"30"
"201900000562";"4";"AVENUE MARCEAU";"0";"";"2";"4";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000563";"4";"BOULEVARD DIDEROT";"0";"";"2";"3";"3";"1";"66";"0";"1";"";"";"2";" -1";"6";"50"
"201900000564";"4";"AVENUE LEDRU ROLLIN";"0";"";"2";"2";"0";"1";"62";"0";"1";"";"";"2";"0";"1";"50"
"201900000565";"4";"RUE DE CRUSSOL";"0";"";"2";"2";"0";"1";"10";"0";"1";"";"";"2";"0";"1";"30"
"201900000566";"4";"COURS LA REINE";"0";"";"3";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000567";"4";"RUE DE COURCELLES";"0";"";"2";"2";"0";"1";"4";"0";"1";"";"";"2";"0";"1";"30"
"201900000568";"4";"AVENUE MARCEAU";"0";"";"2";"4";" -1";"2";"0";"0";"1";"";"";"2";"0";"1";"50"
"201900000569";"4";"RUE SAINT DENIS";"0";"";"1";"1";" -1";"1";"0";"0";"1";"";"";"2";"0";"1";"50"
"201900000570";"4";"PLACE DU CARROUSEL";"0";"";"2";"4";"0";"1";"0";"0";"1";"";"";"2";"5";"1";"50"
"201900000571";"3";"123";"0";"";"2";"3";"0";"2";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000572";"3";"4";"0";"";"1";"1";"0";"2";"0";"0";"1";"";"";"1";"2";"1";"30"
"201900000573";"3";"6";"0";"";"3";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000574";"3";"7";"0";"";"2";"4";"1";"1";"0";"0";"1";"";"";"1";"8";"4";"50"
"201900000575";"5";"STRASBOURG (RUE DE)";"0";"";"1";"1";"0";"1";"0";"0";"1";"";"";"2";"0";"8";"30"
"201900000576";"3";"86";"0";"";"3";"2";"0";"1";"0";"0";"1";"";"";"2";"0";"1";"50"
"201900000577";"4";"FALKIRK(RUE)";"0";"";"2";"2";"0";"1";"1";"0";"1";"";"";"2";"0";"2";"50"
"201900000578";"3";"19";"0";"";"2";"4";"0";"1";"0";"0";"1";"";"";"1";"2";"1";"50"
"201900000579";"3";"86";"0";"";"1";"4";"0";"1";"0";"1";"1";"";"";"1";"0";"1";"50"
"201900000580";"3";"264";"0";"";"2";"4";"0";"1";"0";"1";"1";"";"";"1";"0";"1";"50"
"201900000581";"3";"86";"0";"";"2";"2";"3";"1";"0";"1";"1";"";"";"2";"0";"1";"30"
"201900000582";"4";"IRENEE LECOQ (RUE)";"0";"";"1";"1";"0";"2";"0";"0";"1";"";"";"2";"9";"1";"50"
"201900000583";"4";"SAVIGNY (AVENUE DE)";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000584";"3";"9";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"9";"1";"50"
"201900000585";"4";"ROGER MARTIN DU GARD (SQUARE)";"0";"";" -1";"8";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000586";"9";"CHEMIN VERT (ALLEE)";"0";"";" -1";"0";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"30"
"201900000587";"3";"104";"0";"";"2";"2";"0";"2";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000588";"3";"180";"0";"";"3";"2";"0";"2";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000589";"9";"CHARTRES (RUE DE )";"0";"";"3";"0";"0";"1";"0";"0";"1";"";"";"2";"6";"1";"50"
"201900000590";"4";"GAMBETTA RUE";"0";"";"2";"2";"0";"2";"0";"0";"1";"";"";"1";"0";"8";"50"
"201900000591";"3";"986";"0";"";"2";"1";"3";"2";"1000";"0";"1";"";"";"1";"6";"6";"50"
"201900000592";"7";"GAMBETTA AVENUE LEON N° PAIRS";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000593";"3";"7";"0";"";"2";"5";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000594";"9";"";"";"";"1";"1";"0";"1";"(1)";"(1)";"1";"";"";"1";"0";"1";"50"
"201900000595";"3";"910";"";"";"2";"2";"0";"1";"5";"800";"1";"";"";"1";"0";"1";"70"
"201900000596";"3";"254";"0";"D";"2";"2";"0";"2";"19";"700";"2";"";"";"1";"0";"1";"50"
"201900000597";"3";"137";"0";"";"2";"2";"0";"1";"(1)";"(1)";"1";"";"";"2";"0";"4";"50"
"201900000598";"3";"766";"";"D";"2";"2";"0";"1";"20";"800";"1";"";"";"2";"0";"1";"80"
"201900000599";"4";"";"";"";"2";"2";"1";"1";"(1)";"(1)";"1";"";"";"1";"0";"1";"30"
"201900000600";"3";"884";"";"";"3";"4";"0";"4";"0";"24";"3";"";"";"3";"9";"3";"110"
"201900000601";"3";"834";"0";"";"2";"2";"0";"1";"3";"230";"1";"";"";"1";"5";"1";"80"
"201900000602";"3";"982E2";"";"";"2";"2";"0";"1";"(1)";"(1)";"1";"";"";"8";"0";"3";"80"
"201900000603";"3";"20";"";"";"2";"2";"0";"1";"13";"890";"1";"";"";"1";"5";"1";"50"
"201900000604";"9";"";"";"";"2";"2";"0";"1";"(1)";"(1)";"1";"";"";"1";"6";"1";"50"
"201900000605";"4";"";"0";"";"2";"2";"0";"1";"(1)";"(1)";"1";"";"";"2";"0";"3";" -1"
"201900000606";"2";"30";"0";"";" -1";"1";"0";"1";"4";"800";"2";"";"";"1";"0";"1";"70"
"201900000607";"2";"10";"";"";"2";"2";"0";"1";"141";"8";"1";"";"";"1";"0";"1";"50"
"201900000608";"3";"1001";"";"";"2";"2";"0";"2";"40";"945";"1";"";"";"1";"0";"1";"80"
"201900000609";"4";"Rue Ernest Hauterive";"";"";"2";"2";"0";"1";"(1)";"(1)";"1";"";"";"1";"0";"1";"50"
"201900000610";"4";"rue d'Hautevie";"0";"";"1";"1";"0";"1";"0";"0";"1";"";"";"1";"9";"1";"20"
"201900000611";"3";"160";"0";"D";"2";"2";"0";"1";"16";"450";"1";"";"";"1";"0";"1";"80"
"201900000612";"4";"";"0";"";" -1";"2";"0";"2";"(1)";"(1)";"1";"";"";"6";"0";"8";" -1"
"201900000613";"3";"211";"0";"";"2";"2";"0";"2";"4";"200";"3";"";"";"1";"0";"1";"80"
"201900000614";"3";"15";"";"";"2";"2";"0";"1";"13";"250";"1";"";"";"1";"0";"1";" -1"
"201900000615";"4";"";"";"";"2";"2";"0";"1";"(1)";"(1)";"1";"";"";"1";"0";"1";"30"
"201900000616";"3";"773";"";"";"2";"2";"0";"1";"25";"500";"1";"";"";"1";"0";"1";"80"
"201900000617";"4";"";"";"";" -1";"1";"0";"2";"(1)";"(1)";"1";"";"";"1";"0";"1";"50"
"201900000618";"4";"26";"0";"C";"2";"2";"0";"1";"0";"0";"1";"";"";"2";"0";"1";"80"
"201900000619";"3";"93";"0";"";"2";"1";"0";"1";"61";"500";"1";"";"";"2";"0";"1";"80"
"201900000620";"4";"";"";"";"2";"2";"0";"2";"(1)";"(1)";"3";"";"";"1";"0";"1";" -1"
"201900000621";"9";"";"0";"";"1";"1";"0";"1";"(1)";"(1)";"1";"";"";"6";"0";"6";"30"
"201900000622";"3";"1001";"";"";"3";"4";"0";"1";"31";"300";"1";"";"";"1";"0";"3";"90"
"201900000623";"3";"918";"0";"D";"2";"2";"0";"1";"21";"100";"1";"";"";"2";"9";"1";"50"
"201900000624";"3";"991";"0";"";"2";"2";"0";"1";"20";"950";"4";"";"";"2";"0";"1";"70"
"201900000625";"3";"6";"0";"";"2";"2";"0";"2";"11";"15";"1";"0";"5.79999999999999982";"1";"0";"1";"80"
"201900000626";"3";"23";"0";"";"2";"2";"0";"1";"83";"800";"1";"";"";"1";"0";"1";" -1"
"201900000627";"3";"987";"";"";"2";"2";"0";"1";"37";"630";"4";"";"";"2";"2";"1";"70"
"201900000628";"2";"2";"";"";"2";"2";"0";"1";"0";"550";"1";"";"";"2";"9";"1";"50"
"201900000629";"1";"29";"";"A";"3";"4";"0";"2";"197";"500";"1";"";"";"1";"0";"8";"110"
"201900000630";"1";"131";"0";"A";"1";"2";"0";"1";"28";"800";"1";"";"";"1";"0";"1";"130"
"201900000631";"1";"10";"";"";"3";"3";"0";"1";"46";"300";"1";"";"";"2";"0";"1";"130"
"201900000632";"2";"1";"";"";"2";"2";"0";"1";"(1)";"(1)";"2";"";"";"1";"0";"3";"70"
"201900000633";"2";"1";"0";"";"2";"2";"0";"2";"17";"500";"1";"";"";"1";"0";"1";"70"
"201900000634";"3";"650";"";"";"2";"2";"0";"1";"12";"455";"1";"";"";"1";"0";"1";"50"
"201900000635";"3";"948";"";"";"1";"1";"0";"1";"34";"42";"1";"";"";"1";"0";"1";"50"
"201900000636";"4";"";"";"";"2";"2";"0";"2";"(1)";"(1)";"2";"";"";"1";"0";"1";"30"
"201900000637";"3";"928";"0";"D";"2";"2";"0";"1";"6";"650";"1";"";"";"1";"0";"3";"80"
"201900000638";"3";"61";"0";"";"2";"2";"0";"1";"1";"300";"4";"";"";"1";"0";"1";"70"
"201900000639";"4";"";"0";"";"2";"2";"0";"2";"(1)";"(1)";"3";"";"";"1";"0";"1";"50"
"201900000640";"3";"606";"";"";"2";"3";"0";"1";"73";"40";"1";"";"";"2";"9";"1";"90"
"201900000641";"4";"";"";"";"2";"2";"0";"1";"(1)";"(1)";"1";"";"";"1";"5";"1";"50"
"201900000642";"3";"906";"";"";"2";"2";"0";"2";"1";"620";"1";"";"";"2";"0";"3";"80"
"201900000643";"3";"768";"";"";"2";"2";"0";"1";"33";"950";"1";"";"";"1";"0";"1";"80"
"201900000644";"3";"67";"0";"";"2";"2";"0";"1";"(1)";"(1)";"1";"";"";"1";"0";"1";"50"
"201900000645";"4";"";"";"";"1";"1";"0";"1";"(1)";"(1)";"1";"";"";"1";"0";"1";"50"
"201900000646";"7";"108";"0";"";"3";"2";"0";"1";"10";"700";"1";"";"";"2";"4";"3";"50"
"201900000647";"7";"955";"";"";"3";"2";"0";"1";"(1)";"(1)";"1";"";"";"1";"0";"1";"70"
"201900000648";"1";"50";"0";"";" -1";"3";"0";"1";"5";"0";"1";"";"";"1";"0";"1";"90"
"201900000649";"1";"50";"0";"";"3";"3";"0";"1";"7";"0";"1";"";"";"1";"0";"1";"90"
"201900000650";"1";"630";"0";"";"3";"6";"0";"1";"29";"129";"1";"";"";"1";"0";"1";"90"
"201900000651";"1";"630";"0";"";"3";"6";"0";"1";"28";"350";"1";"";"";"1";"0";"1";"90"
"201900000652";"1";"16";"0";"";"3";"2";"0";"1";"122";"150";"1";"";"";"2";"0";"1";"90"
"201900000653";"1";"25";"0";"";"3";"8";"0";"1";"3";"99";"1";"";"";"2";"0";"1";"90"
"201900000654";"3";"188";"0";"";"2";"2";"0";"1";"9";"500";"3";"";"";"2";"0";"1";"80"
"201900000655";"1";"6";"0";"";" -1";"6";"0";"1";"11";"199";"1";"";"";"1";"0";"1";"110"
"201900000656";"1";"86";"0";"";"1";"3";"0";"1";"1";"299";"1";"";"";"1";"0";"1";"90"
"201900000657";"2";"1013";"0";"";"1";"1";"0";"1";"0";"300";"3";"";"";"2";"1";"1";"70"
"201900000658";"1";"86";"0";"EXT";"3";"4";"0";"1";"37";"200";"1";"";"";"1";"0";"1";"90"
"201900000659";"1";"4";"0";"A";"3";"4";"0";"1";"5";"199";"1";"";"";"2";"0";"1";"90"
"201900000660";"1";"15";"0";"";"3";"6";"0";"1";"20";"399";"1";"";"";"3";"0";"1";"90"
"201900000661";"1";"3";"0";"";"3";"6";"0";"1";"7";"900";"1";"";"";"2";"2";"1";"90"
"201900000662";"1";"3";"0";"";"3";"8";"0";"1";"1";"0";"1";"";"";"1";"0";"1";"70"
"201900000663";"2";"104";"0";"";"3";"4";"0";"1";"1";"200";"2";"";"";"2";"0";"1";"110"
"201900000664";"4";"AVENUE FOCH";"0";"";"3";"7";"1";"1";"0";"0";"1";"";"";"2";"0";"5";"50"
"201900000665";"4";"BOULEVARD SAINT MICHEL";"0";"";"1";"5";" -1";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000666";"4";"BOULEVARD D INDOCHINE";"0";"";"2";"4";"0";"2";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000667";"4";"RUE COMPANS";"0";"";"2";"2";"0";"1";"8";"0";"1";"";"";"1";"0";"1";"30"
"201900000668";"4";"RUE JEAN DE LA FONTAINE";"0";"";"1";"1";"0";"1";"0";"0";"1";"";"";"2";"0";"1";"50"
"201900000669";"4";"ALLEE DE LONGCHAMP";"0";"";"2";"4";"0";"1";"0";"0";"1";"";"";"2";"0";"1";"50"
"201900000670";"4";"RUE DE L ARRIVEE";"0";"";"3";"3";" -1";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000671";"4";"AVENUE DE LA REPUBLIQUE";"0";"";"2";"2";"0";"1";"101";"0";"1";"";"";"1";"0";"1";"30"
"201900000672";"4";"BOULEVARD MALESHERBES";"0";"";"2";"6";" -1";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000673";"4";"PLACE DE L OPERA";"0";"";"1";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000674";"4";"BOULEVARD MONTMARTRE";"0";"";"2";"2";"1";"1";"15";"0";"1";"";"";"2";"0";"5";"50"
"201900000675";"4";"RUE SAINT MARTIN";"0";"";"1";"3";" -1";"1";"327";"0";"1";"";"";"1";"0";"1";"30"
"201900000676";"7";"RUE JACQUES IBERT";"0";"";"1";"2";"0";"1";"9";"0";"1";"";"";"1";"0";"1";"30"
"201900000677";"3";"283";"0";"";"1";"2";"0";"1";"0";"0";"1";"";"";"2";"0";"1";"50"
"201900000678";"3";"126";"0";"B";"1";"3";"0";"2";"0";"0";"3";"";"";"2";"0";"1";"50"
"201900000679";"3";"4";"0";"";"1";"2";"0";"1";"0";"0";"1";"";"";"2";"9";"1";"30"
"201900000680";"4";"DIDEROT (R)";"0";"";"1";"1";"0";"1";"0";"0";"1";"";"";"1";"9";"1";"30"
